indicator_id,indicator_name,indicator_short_name,theme,barrier_type,population,group,year,percent_value,trend_flag_for_publishing,percent_raw
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Women,2022,15.0,,15.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,15-24,2022,15.1,,15.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,25-34,2022,19.8,,19.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,35-44,2022,15.0,,15.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,45-54,2022,11.6,,11.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,55-64,2022,10.3,,10.3 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,65-74,2022,7.2,,7.2 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,75+,2022,4.4,,4.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Māori,2022,17.0,,17.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Pacific,2022,17.6,,17.6 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Asian,2022,10.0,,10.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total European/Other,2022,12.4,,12.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Northern,2022,12.0,,12.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Midland,2022,12.0,,12.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Central,2022,17.5,,17.5 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total South Island,2022,10.9,,10.9 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Māori men,2022,13.1,,13.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Māori women,2022,20.8,,20.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Pacific men,2022,16.7,,16.7 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Pacific women,2022,18.4,,18.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Asian men,2022,7.4,,7.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Asian women,2022,13.3,,13.3 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,European/Other men,2022,10.5,,10.5 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,European/Other women,2022,14.0,,14.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Northern men,2022,10.0,,10.0 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Midland men,2022,8.8,,8.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Central men,2022,16.1,,16.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,South Island men,2022,8.1,,8.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Northern women,2022,13.8,,13.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Midland women,2022,14.9,,14.9 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Central women,2022,18.4,,18.4 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,South Island women,2022,13.8,,13.8 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Non-disabled,2022,11.9,,11.9 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Total Disabled,2022,21.7,,21.7 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Non-disabled men,2022,9.7,,9.7 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Disabled men,2022,19.9,,19.9 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Non-disabled women,2022,14.1,,14.1 
2,Unmet need for GP due to cost,GP cost barrier,Health Access,Cost,adults,Disabled women,2022,22.6,,22.6 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total,2022,4.0,,4.0 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Men,2022,3.0,,3.0 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Women,2022,5.1,,5.1 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,15-24,2022,4.4,,4.4 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,25-34,2022,6.1,,6.1 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,35-44,2022,3.9,,3.9 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,45-54,2022,4.7,,4.7 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,55-64,2022,3.3,,3.3 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,65-74,2022,1.9,,1.9 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,75+,2022,2.2,,2.2 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Māori,2022,7.6,,7.6 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Pacific,2022,8.5,,8.5 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Asian,2022,2.7,,2.7 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total European/Other,2022,3.4,,3.4 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Northern,2022,3.7,,3.7 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Midland,2022,4.3,,4.3 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Central,2022,5.8,,5.8 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total South Island,2022,2.8,,2.8 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Māori men,2022,4.8,,4.8 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Māori women,2022,10.4,,10.4 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Pacific men,2022,8.8,,8.8 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Pacific women,2022,8.3,,8.3 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Asian men,2022,1.8,e,1.8 e
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Asian women,2022,3.9,e,3.9 e
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,European/Other men,2022,2.3,,2.3 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,European/Other women,2022,4.3,,4.3 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Northern men,2022,2.9,,2.9 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Midland men,2022,2.8,,2.8 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Central men,2022,4.3,,4.3 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,South Island men,2022,2.1,e,2.1 e
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Northern women,2022,4.4,,4.4 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Midland women,2022,5.8,,5.8 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Central women,2022,7.2,,7.2 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,South Island women,2022,3.6,,3.6 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Non-disabled,2022,3.6,,3.6 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Total Disabled,2022,8.4,,8.4 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Non-disabled men,2022,2.5,,2.5 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Disabled men,2022,7.5,,7.5 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Non-disabled women,2022,4.6,,4.6 
1,Unfilled prescription due to cost,Prescription cost barrier,Health Access,Cost,adults,Disabled women,2022,9.3,,9.3 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total,2022,21.3,,21.3 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Men,2022,18.9,,18.9 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Women,2022,23.7,,23.7 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,15-24,2022,16.2,,16.2 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,25-34,2022,26.1,,26.1 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,35-44,2022,27.3,,27.3 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,45-54,2022,21.8,,21.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,55-64,2022,19.3,,19.3 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,65-74,2022,19.7,,19.7 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,75+,2022,13.7,,13.7 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Māori,2022,23.8,,23.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Pacific,2022,22.2,,22.2 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Asian,2022,19.8,,19.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total European/Other,2022,20.9,,20.9 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Northern,2022,21.8,,21.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Midland,2022,20.9,,20.9 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Central,2022,25.8,,25.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total South Island,2022,17.1,,17.1 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Māori men,2022,19.7,,19.7 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Māori women,2022,27.8,,27.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Pacific men,2022,19.4,,19.4 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Pacific women,2022,24.8,,24.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Asian men,2022,19.8,,19.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Asian women,2022,20.2,,20.2 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,European/Other men,2022,18.0,,18.0 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,European/Other women,2022,23.6,,23.6 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Northern men,2022,20.4,,20.4 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Midland men,2022,18.2,,18.2 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Central men,2022,23.8,,23.8 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,South Island men,2022,13.1,,13.1 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Northern women,2022,23.0,,23.0 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Midland women,2022,23.5,,23.5 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Central women,2022,28.0,,28.0 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,South Island women,2022,21.4,,21.4 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Non-disabled,2022,20.9,,20.9 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Total Disabled,2022,24.6,,24.6 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Non-disabled men,2022,18.3,,18.3 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Disabled men,2022,24.6,,24.6 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Non-disabled women,2022,23.5,,23.5 
4,Unmet need for GP due to wait time,GP wait time barrier,Health Access,Timeliness,adults,Disabled women,2022,25.2,,25.2 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,Total,2022,7.3,,7.3 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,Men,2022,6.5,,6.5 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,Women,2022,8.2,,8.2 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,15-24,2022,6.5,,6.5 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,25-34,2022,13.0,,13.0 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,35-44,2022,10.1,,10.1 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,45-54,2022,8.8,,8.8 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,55-64,2022,5.5,,5.5 
5,Unmet need for GP due to work,GP work constraint,Health Access,Time constraint,adults,65-74,2022,1.3,e,1.3 e
